0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.141592653589793,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141592653589793,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141592653589793,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141592653589793,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141592653589793,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141592653589793
0.0,0.0,0.0007744102099903633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02649601103489541,0.05329157972504305
0.0,0.0,0.00038720510499518166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013248005517447705,0.026645789862521526
0.0,0.0,0.00019360255249759083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006624002758723852,0.013322894931260763
3.141592653589793,0.0,0.00019360255249759083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006624002758723852,0.013322894931260763
0.0,3.141592653589793,0.00019360255249759083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006624002758723852,0.013322894931260763
0.0,0.0,3.1417862561422902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006624002758723852,0.013322894931260763
0.0,0.0,0.00019360255249759083,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.006624002758723852,0.013322894931260763
0.0,0.0,0.00019360255249759083,0.0,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.006624002758723852,0.013322894931260763
0.0,0.0,0.00019360255249759083,0.0,0.0,3.141592653589793,0.0,0.0,0.0,0.0,0.006624002758723852,0.013322894931260763
0.0,0.0,0.00019360255249759083,0.0,0.0,0.0,3.141592653589793,0.0,0.0,0.0,0.006624002758723852,0.013322894931260763
0.0,0.0,0.00019360255249759083,0.0,0.0,0.0,0.0,3.141592653589793,0.0,0.0,0.006624002758723852,0.013322894931260763
0.0,0.0,0.00019360255249759083,0.0,0.0,0.0,0.0,0.0,3.141592653589793,0.0,0.006624002758723852,0.013322894931260763
0.0,0.0,0.00019360255249759083,0.0,0.0,0.0,0.0,0.0,0.0,3.141592653589793,0.006624002758723852,0.013322894931260763
0.0,0.0,0.00019360255249759083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1482166563485166,0.013322894931260763
0.0,0.0,0.00019360255249759083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006624002758723852,3.1549155485210543
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03792376321627538,0.0,0.0,0.029340754922504306,0.023729551087813064
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01896188160813769,0.0,0.0,0.01798237884061408,0.018526223009536914
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009480940804068845,0.0,0.0,0.012303190799668965,0.015924558970398836
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004740470402034422,0.0,0.0,0.009463596779196408,0.0146237269508298
3.141592653589793,0.0,0.00019360255249759083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006624002758723852,0.013322894931260763
0.0,3.141592653589793,0.00019360255249759083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006624002758723852,0.013322894931260763
0.0,0.0,3.1417862561422902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006624002758723852,0.013322894931260763
0.0,0.0,0.00019360255249759083,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.006624002758723852,0.013322894931260763
0.0,0.0,0.00019360255249759083,0.0,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.006624002758723852,0.013322894931260763
0.0,0.0,0.00019360255249759083,0.0,0.0,3.141592653589793,0.0,0.0,0.0,0.0,0.006624002758723852,0.013322894931260763
0.0,0.0,0.00019360255249759083,0.0,0.0,0.0,3.141592653589793,0.0,0.0,0.0,0.006624002758723852,0.013322894931260763
0.0,0.0,0.00019360255249759083,0.0,0.0,0.0,0.0,3.141592653589793,0.0,0.0,0.006624002758723852,0.013322894931260763
0.0,0.0,0.00019360255249759083,0.0,0.0,0.0,0.0,0.0,3.141592653589793,0.0,0.006624002758723852,0.013322894931260763
0.0,0.0,0.00019360255249759083,0.0,0.0,0.0,0.0,0.0,0.0,3.141592653589793,0.006624002758723852,0.013322894931260763
0.0,0.0,0.00019360255249759083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1482166563485166,0.013322894931260763
0.0,0.0,0.00019360255249759083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006624002758723852,3.1549155485210543
1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141592653589793
0.0,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141592653589793
0.0,0.0,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141592653589793
0.0,0.0,0.0,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141592653589793
0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0,3.141592653589793
0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,3.141592653589793
0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,0.0,0.0,3.141592653589793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,0.0,3.141592653589793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,3.141592653589793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,3.141592653589793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,3.141592653589793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71238898038469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966
0.7853981633974483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141592653589793
